business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': 36.2565614, 'lng': -86.7148945}, 'viewport': {'northeast': {'lat': 36.2579592302915, 'lng': -86.7135374697085}, 'southwest': {'lat': 36.25526126970851, 'lng': -86.7162354302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bojangles,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110016578401346051113"">Brian Copeland</a>'], 'photo_reference': 'AW30NDz4DutUbD3L2-2syJV_LRUqq2FZMA7IQOIgB6UeheXObIm7Mm5tCpzx1GRrsjvHBA11PdqembQCcan2cjlAdvHTyyZbEMLDNBhVD6mvDfk8c0FQw6UXbBfCQPB-quXZmdWPW8ihKmmkmo9tInbyNpd8mEEOnt8eOW2O17F30oNSZZYd', 'width': 4032}]",ChIJiws9j-NCZIgRv3v4-jRrRgw,"{'compound_code': '774P+J2 Nashville, TN, USA', 'global_code': '868M774P+J2'}",1.0,3.8,ChIJiws9j-NCZIgRv3v4-jRrRgw,GOOGLE,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",830.0,"630 Gallatin Pike South, Nashville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.2559693, 'lng': -86.7150197}, 'viewport': {'northeast': {'lat': 36.2573880302915, 'lng': -86.71365991970849}, 'southwest': {'lat': 36.2546900697085, 'lng': -86.71635788029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Hardee's,"[{'height': 270, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113457804045071841083"">Hardee&#39;s</a>'], 'photo_reference': 'AW30NDx1TElqs5irfuetY9ToHEhT7kMvJenEmfSwHYUYtcCuCm4PJmM4gVEOA2ektE4_XPYRl1CZzOfpmx4GreD7PP3jUJkrbym5fokC1x5skXyuUZcW-nlwlUfpW3UsWuAtglFUZ1JttWZEtMwVJaoE9zwiwsev3e8imbFJeboaslwCZQEB', 'width': 480}]",ChIJhdLadeRCZIgRLZt4xvMShfw,"{'compound_code': '774M+9X Madison, Nashville, TN, USA', 'global_code': '868M774M+9X'}",1.0,3.4,ChIJhdLadeRCZIgRLZt4xvMShfw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",801.0,"650 Gallatin Pike South, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.29126670000001, 'lng': -86.7044556}, 'viewport': {'northeast': {'lat': 36.2926757802915, 'lng': -86.70305466970851}, 'southwest': {'lat': 36.2899778197085, 'lng': -86.70575263029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Pulgarcito,"[{'height': 2974, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101491342815361574266"">El Pulgarcito</a>'], 'photo_reference': 'AW30NDys7qa5N8EL3IfOW_5TGgGPEcmdlWtr0rZRedVPlO5b47w8IlT3WaKBpsznLHYIlTxGr1oRovOZY3SIx28erLlo-Kd_JeAHXKWAtJqYdjnKiY_D29LnsMGEoq8tzzyR-RBPAeoTXsDfeReTCVKIVIcjEpfpEaqiLf-cG4ElwDf4StnL', 'width': 6240}]",ChIJi0k1U3ZDZIgR4dzlM1fY7bM,"{'compound_code': '77RW+G6 Madison, Nashville, TN, USA', 'global_code': '868M77RW+G6'}",1.0,4.3,ChIJi0k1U3ZDZIgR4dzlM1fY7bM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",280.0,"1568 Gallatin Pike North, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.2927099, 'lng': -86.70162239999999}, 'viewport': {'northeast': {'lat': 36.2941466802915, 'lng': -86.7002894697085}, 'southwest': {'lat': 36.29144871970851, 'lng': -86.7029874302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Domino's Pizza,"[{'height': 1253, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110639733366180929597"">Domino&#39;s Pizza</a>'], 'photo_reference': 'AW30NDxiTI1y2GVgipxRyD5vqT8e1Dq-RZhgw0lA_1766uyJEHF_dt8zUKZIHbjLbkdgwIUCO6r_Lr8_Ii4h2t7uXH2crt6CnACQ3DIOJu0wnBL6o6kZz--sQj8zYOgH-mMUotS02fXEayY-OfF04fX6x3bF4MP12rArdNHdLlv8kvzDhSkl', 'width': 1080}]",ChIJsy-F43dDZIgRLLAZVMsHjSA,"{'compound_code': '77VX+39 Madison, Nashville, TN, USA', 'global_code': '868M77VX+39'}",1.0,3.4,ChIJsy-F43dDZIgRLLAZVMsHjSA,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",306.0,"1601 Gallatin Pike North, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.2522677, 'lng': -86.7169272}, 'viewport': {'northeast': {'lat': 36.2536551302915, 'lng': -86.71566346970849}, 'southwest': {'lat': 36.2509571697085, 'lng': -86.7183614302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Michoacana Deluxe,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103090443931426071823"">Joseph Morrison</a>'], 'photo_reference': 'AW30NDwKr2AQd0okKwm3b-Gwjejw5wlXbBflcd0jeX4glc66DD2N-rJnjRR1ThX88Y2zLEFtv-MYGq9EflGFLiq1_qrJeyXKedQuCJy1WOxim__NhxlxVvyk9JKNATrzcoH99CVtDa5L8NyXMmxoiGBtZUSyuc6tOnGWytUIr0nk4vNSxrOM', 'width': 4032}]",ChIJQ5fWdeZCZIgRdw7tFXtXfuM,"{'compound_code': '772M+W6 Madison, Nashville, TN, USA', 'global_code': '868M772M+W6'}",,4.5,ChIJQ5fWdeZCZIgRdw7tFXtXfuM,GOOGLE,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",310.0,"903 Gallatin Pike South, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.293073, 'lng': -86.703287}, 'viewport': {'northeast': {'lat': 36.2943402802915, 'lng': -86.7019520197085}, 'southwest': {'lat': 36.2916423197085, 'lng': -86.7046499802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jimmy John's,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105892279021216430895"">Barry Mikkelsen</a>'], 'photo_reference': 'AW30NDxVmGnHoezxV9NECHytAEIxIa1jD9buJiq1v3IM8Bk9sN3IVyyU-vbGJAfzEM4XQ9ylKk28e5sjiiAb57a3OxzdaC4h5PzJ1RN7SNBsd1G-hAhL0qctpgmaCcDcb89MbbG5B-PwHfyoN8kpLjFRjpghmvLwvwgpQIaSzJ9zghqRqPOR', 'width': 4032}]",ChIJncSEkXdDZIgRVaxAuMeCL_c,"{'compound_code': '77VW+6M Madison, Nashville, TN, USA', 'global_code': '868M77VW+6M'}",1.0,3.7,ChIJncSEkXdDZIgRVaxAuMeCL_c,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",237.0,"1592 Gallatin Pike North, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.2620561, 'lng': -86.71092379999999}, 'viewport': {'northeast': {'lat': 36.26353868029149, 'lng': -86.7095585197085}, 'southwest': {'lat': 36.26084071970849, 'lng': -86.7122564802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Whitt's Barbecue,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111804816840715571339"">Whitt&#39;s Barbecue</a>'], 'photo_reference': 'AW30NDxsrlnEc3JIXoJil43bUP1BAuivSY17zAewjOlU7jVsxGk3xOJeu1mN9juCg9Vz7UPx0ugCehcmJzi2wI6ulFWIApy2XLKG5bgRTXQTD4MNF9_80nS-7zYCFAfq6cPTl2Dgdx5yg9FVXRYuvvCZiRcbsQa0DUuRatbxvqE7MGje0Qzu', 'width': 960}]",ChIJAe_crwJDZIgRG7HIJ1B0v3A,"{'compound_code': '776Q+RJ Madison, Nashville, TN, USA', 'global_code': '868M776Q+RJ'}",1.0,4.5,ChIJAe_crwJDZIgRG7HIJ1B0v3A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",231.0,"3933 114 East Old Hickory Boulevard, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.2965118, 'lng': -86.70013209999999}, 'viewport': {'northeast': {'lat': 36.2978397802915, 'lng': -86.69873271970849}, 'southwest': {'lat': 36.2951418197085, 'lng': -86.7014306802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cannata Enterprises Inc,,ChIJsxSIWIJDZIgRxnTP0Q3UXWk,"{'compound_code': '77WX+JW Madison, Nashville, TN, USA', 'global_code': '868M77WX+JW'}",,,ChIJsxSIWIJDZIgRxnTP0Q3UXWk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"1787 Gallatin Pike North, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.29778099999999, 'lng': -86.699137}, 'viewport': {'northeast': {'lat': 36.2991102302915, 'lng': -86.69776846970849}, 'southwest': {'lat': 36.2964122697085, 'lng': -86.7004664302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Checkers,"[{'height': 1966, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100123509665310245349"">Checkers</a>'], 'photo_reference': 'AW30NDynoDnGxpNsgVjtA4KPE3EpB6CkQAWTLvZw79f8byBGnCuKGtNYBgfxhzjQnl9szm_4mPOJDZogAmLyAz8zntE_LXWBFKUW0XFHBKezktOqHC4YSPqOOzbSDXfWZ7jr3GLyKBqILwiGN6JQRCfqatu-nJvrhkHd-f1ePU6YmyuvMz8r', 'width': 2795}]",ChIJxe9L04NDZIgREgfg-s-_SM4,"{'compound_code': '78X2+48 Goodlettsville, TN, USA', 'global_code': '868M78X2+48'}",1.0,3.4,ChIJxe9L04NDZIgREgfg-s-_SM4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",945.0,"930 Rivergate Parkway, Goodlettsville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.24976499999999, 'lng': -86.71858399999999}, 'viewport': {'northeast': {'lat': 36.25115168029149, 'lng': -86.71725861970849}, 'southwest': {'lat': 36.24845371970849, 'lng': -86.7199565802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Don Julio,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109536800272715604807"">Don Julio</a>'], 'photo_reference': 'AW30NDwe5pQusPTGwZpKQNeftrEPtnwHrE2p4f_PW7rqExHDQsi7jAhiN2YCedRGivrQJlwuIuPVEE3kJjqgaDRclpcJXyJIdjZEKL2m9MueOyqt7p_bn_7sYaKC2p0K7SuMRCUNT0DhFoJUJHwM4PHltpEKG7tIpxfAGlzmCZg1vCzdJjQ1', 'width': 3024}]",ChIJ_xKAYuhCZIgRPMGDv299tQE,"{'compound_code': '67XJ+WH Madison, Nashville, TN, USA', 'global_code': '868M67XJ+WH'}",1.0,4.4,ChIJ_xKAYuhCZIgRPMGDv299tQE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",667.0,"1019 Gallatin Pike South, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.29982, 'lng': -86.69494}, 'viewport': {'northeast': {'lat': 36.3011430302915, 'lng': -86.6936844697085}, 'southwest': {'lat': 36.2984450697085, 'lng': -86.69638243029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Helen's Hot Chicken,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110628812043655237864"">Chad Uram</a>'], 'photo_reference': 'AW30NDx2wlBhWt5_cEktgx6tV-datem6r9Nfay8ZnshS6VjVfnhyH5IALVRDRACLWYnlZNeCZZAeEb6Q7Al7Mpj8uWseESiUTXm9PtXhrXS0s-YUPUZZZysHQdOuCHPHDIdB_VvuJFUaKBsvWgGOjMxJnPwz0B6q9pWa9lptc4LY6Jpe32U5', 'width': 5312}]",ChIJdTt-voZDZIgR-7OoNA30bAo,"{'compound_code': '78X4+W2 Madison, Nashville, TN, USA', 'global_code': '868M78X4+W2'}",1.0,3.1,ChIJdTt-voZDZIgR-7OoNA30bAo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",545.0,"1915 Gallatin Pk N 105, 1919 Gallatin Pike North, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.24747729999999, 'lng': -86.7202988}, 'viewport': {'northeast': {'lat': 36.2488801302915, 'lng': -86.71897936970849}, 'southwest': {'lat': 36.2461821697085, 'lng': -86.7216773302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dairy Queen Grill & Chill,"[{'height': 1676, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110016578401346051113"">Brian Copeland</a>'], 'photo_reference': 'AW30NDxqV_7dvaUWyhDztoUAMMcpw0pj6O7hR-Yc9aUFLxQ9HDQgOe4YPuufrJveZRxK9MyyGzKEMhAvuHYlRL6lps4vZ8WG7pFygUGpXuPcxoUpaqR9XtrpoKa5sVKy61rlG15O4f_kZDEt8bjpQ_gVtzwbsJVszb-oLmoJvNSpkMqNfyLR', 'width': 2980}]",ChIJnbexyOlCZIgRDtUH2mX24QI,"{'compound_code': '67WH+XV Madison, Nashville, TN, USA', 'global_code': '868M67WH+XV'}",1.0,3.8,ChIJnbexyOlCZIgRDtUH2mX24QI,GOOGLE,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",409.0,"1209 Gallatin Pike South, Madison",,
OPERATIONAL,"{'location': {'lat': 36.3029136, 'lng': -86.6908188}, 'viewport': {'northeast': {'lat': 36.3043200802915, 'lng': -86.6894070697085}, 'southwest': {'lat': 36.3016221197085, 'lng': -86.6921050302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Panda Express,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103082533371587213067"">William “Trey” Norfleet</a>'], 'photo_reference': 'AW30NDzIoNIiS3jzcYna2sSZwXUQEx5dnaO3-RjB9dZZuvH64QUZqEcCBOOhRtubiBhxDBqaKS6IyslaIK6wHirnk9IWVYXBf9vwtb-VuM5L3H9Ki3n3C-RlNHMMI7AFabC1GE5Th0SD8hV0bWYEth6hgsLfv5dpVODaz0n-9A1ywZr_8sEY', 'width': 4032}]",ChIJt8ft2HdEZIgR5ZxmJMMyRaE,"{'compound_code': '8835+5M Madison, Nashville, TN, USA', 'global_code': '868M8835+5M'}",1.0,3.9,ChIJt8ft2HdEZIgR5ZxmJMMyRaE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",648.0,"2155 Gallatin Pike North, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.29111749999999, 'lng': -86.7039534}, 'viewport': {'northeast': {'lat': 36.29253798029149, 'lng': -86.7025667197085}, 'southwest': {'lat': 36.28984001970849, 'lng': -86.70526468029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Outback Steakhouse,"[{'height': 1764, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109965007028342269423"">Penny Styles</a>'], 'photo_reference': 'AW30NDyZYtUrOtIdTpO6U0mSryIzfbFo2kbAnINXiiPOw3ZZ5GZRu1FY48gPp3wt77NEi4BL1ElZtoCOONFXTRQSrmznfpToA7S1AlN7FRC-ljdKepFNXLcs4z1Ox9njpLniah-YafJ4gn4gnIgEdP0BMi2z4tPtRWMjA-jPs3jRvaM3R91v', 'width': 1852}]",ChIJlyBEU3ZDZIgR8SItifX77tw,"{'compound_code': '77RW+CC Madison, Nashville, TN, USA', 'global_code': '868M77RW+CC'}",2.0,4.2,ChIJlyBEU3ZDZIgR8SItifX77tw,GOOGLE,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1524.0,"1560 Gallatin Pike North, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.3037779, 'lng': -86.691651}, 'viewport': {'northeast': {'lat': 36.3051703302915, 'lng': -86.69018146970849}, 'southwest': {'lat': 36.3024723697085, 'lng': -86.6928794302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cook Out,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117950503116543063342"">S O</a>'], 'photo_reference': 'AW30NDyKRVcv7SCJ1_D_xi8iiW3WZYF2Gb1jkFJqbrF4viNO5sciZVkFeZ0QfzVr7YUD2Lb0wa_ItXdvc3ty8qYJ8MUHTVJKT3_c9PblNScu79HV_L7lwa9ruxVojOjpIzH9n8vVKTPOVaAPoEoEHsq-S_ppMQJ_bwwWQ33g6eEcqNbv4Dox', 'width': 4032}]",ChIJgVe_4odDZIgRcL00eeN2J8Y,"{'compound_code': '8835+G8 Madison, Nashville, TN, USA', 'global_code': '868M8835+G8'}",1.0,4.1,ChIJgVe_4odDZIgRcL00eeN2J8Y,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1476.0,"2102 Gallatin Pike North, Madison",{'open_now': True},
CLOSED_TEMPORARILY,"{'location': {'lat': 36.2311362, 'lng': -86.7020416}, 'viewport': {'northeast': {'lat': 36.2326081802915, 'lng': -86.70065551970849}, 'southwest': {'lat': 36.22991021970851, 'lng': -86.70335348029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Hot Rod Ice Cream Shoppe,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112540429625106451332"">rebecca Thompson</a>'], 'photo_reference': 'AW30NDxDA6CkMsR7GTw-i9esoLDYZ_l8RNujOJNaxuoKE_JFO0kcS4zZ95nAxwFRSODiCgDM_jsFMz5l4vu7aw3BrrXkWg93sdmrosFi1CCOyivt39yam_Jei_p6sesmomm3rfPiRL1zPrRyG4ezIZvu4LYNgi4jnkW8b1aarIEEAxnOr8uz', 'width': 1536}]",ChIJX6CU2IhCZIgRmWPGtsm90oY,"{'compound_code': '67JX+F5 Nashville, TN, USA', 'global_code': '868M67JX+F5'}",,3.6,ChIJX6CU2IhCZIgRmWPGtsm90oY,GOOGLE,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",42.0,"2572 Music Valley Drive, Nashville",,True
OPERATIONAL,"{'location': {'lat': 36.2519149, 'lng': -86.6390533}, 'viewport': {'northeast': {'lat': 36.2530510302915, 'lng': -86.63794821970849}, 'southwest': {'lat': 36.2503530697085, 'lng': -86.6406461802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sam's Sports Grill - Blue Turtle Bay,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104271242320484964475"">Sam&#39;s Sports Grill - Blue Turtle Bay</a>'], 'photo_reference': 'AW30NDySvxJRfNIsEHL6yDGZ7BfqJeW-_osVTUyq2NGp-WBTCXlhe5HZXUQkVvVi837KzE3zdxgMpoe70RoisWNdmF_xlHzb0pdm1kEDiQDEBn1io_q3vnl5dIBbrNP5JRqHEClzOGz9b06z0-w9gy8yZ_yR1Cq55GXUyYvM2GxI0JTWmbMl', 'width': 2048}]",ChIJ1xf38qJBZIgRy_QWiiKBeIo,"{'compound_code': '7926+Q9 Old Hickory, Nashville, TN, USA', 'global_code': '868M7926+Q9'}",2.0,4.5,ChIJ1xf38qJBZIgRy_QWiiKBeIo,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1939.0,"2001 Lakeshore Drive, Old Hickory",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.3010828, 'lng': -86.6933061}, 'viewport': {'northeast': {'lat': 36.3024970302915, 'lng': -86.6917898697085}, 'southwest': {'lat': 36.2997990697085, 'lng': -86.69448783029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,LongHorn Steakhouse,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101058488655694039064"">Lani Vaughn</a>'], 'photo_reference': 'AW30NDzKObb-HvcyG_M3Nuy-7eyQzXcpfZGwmRmRKzjQpbK9aSggePBbyStT6xcoGISZabdRuRAEijt84bhniJ9bBvPwlTzMOJP4AEw16AIXdEEGZTaF5eGYb03FUe3jNCDOTmVWTwI5aOhzcCSouWK1TdcU8evEA3_oQGxEuZBz796UIgLD', 'width': 3264}]",ChIJ2ZZEN4ZDZIgRDSEb09S3QdI,"{'compound_code': '8824+CM Madison, Nashville, TN, USA', 'global_code': '868M8824+CM'}",2.0,4.2,ChIJ2ZZEN4ZDZIgRDSEb09S3QdI,GOOGLE,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2088.0,"2021 Gallatin Pike North Ste 296, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.30334479999999, 'lng': -86.6969302}, 'viewport': {'northeast': {'lat': 36.3045547302915, 'lng': -86.69536311970849}, 'southwest': {'lat': 36.3018567697085, 'lng': -86.69806108029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pyramids Cafe,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100211575763949619774"">Tom Stevens</a>'], 'photo_reference': 'AW30NDxTI6WkTGSPdFwOhBscn71XVUluOzTx_ZAjrN9JZY3OYapvOR2HCnJ75wud9JF6cIyD062bpWOnOgRxCPQRP3FFATBqPI60L-rmQHPd9RRPmiggFIlnanqsSnzL8qSMMM91bPxHv0misCp31v9tnutePE5xLDLl7DctzAR_0Tq7UQRR', 'width': 4032}]",ChIJwamGc45EZIgRF_BqbvJ4Au4,"{'compound_code': '8833+86 Goodlettsville, TN, USA', 'global_code': '868M8833+86'}",1.0,4.4,ChIJwamGc45EZIgRF_BqbvJ4Au4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",108.0,"1000 Rivergate Pkwy # Fs2, Goodlettsville",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.2955964, 'lng': -86.7021086}, 'viewport': {'northeast': {'lat': 36.2969078302915, 'lng': -86.70065531970849}, 'southwest': {'lat': 36.2942098697085, 'lng': -86.7033532802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,WingBasket,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104339022280465899377"">Real OG</a>'], 'photo_reference': 'AW30NDxPZVxuEh0dQsiPnzgSQaZFNcx6_-22JweyDVT_wEUQAqJYIX-b0KYqJ4jNL4MPUa0JQjwg2H3aKZ16G7EGSitqrnNV44VKOr4-OVNiiiTzYPaLGwRjP3Gdx3QN0yb0ctcP8Ngg6wqCv1genbrj_XFl0zgFNn7cFrxynhVEKf5k4jrh', 'width': 4000}]",ChIJLY8n9oJDZIgRpNPSjfp6z5E,"{'compound_code': '77WX+65 Madison, Nashville, TN, USA', 'global_code': '868M77WX+65'}",1.0,3.6,ChIJLY8n9oJDZIgRpNPSjfp6z5E,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",275.0,"1775 Gallatin Pike North #7B, Madison",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 36.29594859999999, 'lng': -86.6977879}, 'viewport': {'northeast': {'lat': 36.2972332302915, 'lng': -86.69646296970848}, 'southwest': {'lat': 36.2945352697085, 'lng': -86.6991609302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Popeyes Louisiana Kitchen,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110989939239035919295"">Popeyes Louisiana Kitchen</a>'], 'photo_reference': 'AW30NDyp8MlVvnosIsTqCACYfGkLbZCMO7dVPpGPjCcjhWp7Mo1kVqN0wUhLj3bbmB2LBWoj4Taw3G439uWjCMieNlBjjTgCM_Y0k5dNv5oWRuP29H7Xa1ihQQsEGMXmq-FklKr4qr_9sdM3-pItgKffZwg1flJ83m2zIY_I4UkVuzcdxXvl', 'width': 2119}]",ChIJr6QgC4NDZIgRV1T2vzVs5FI,"{'compound_code': '78W2+9V Madison, Nashville, TN, USA', 'global_code': '868M78W2+9V'}",1.0,3.3,ChIJr6QgC4NDZIgRV1T2vzVs5FI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1491.0,"735 Myatt Drive, Madison",{'open_now': True},
