business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours
OPERATIONAL,"{'location': {'lat': 26.348007, 'lng': -80.0853571}, 'viewport': {'northeast': {'lat': 26.34959948029151, 'lng': -80.08375146970849}, 'southwest': {'lat': 26.3469015197085, 'lng': -80.08644943029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chops Lobster Bar,,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112492589710088373580"">Chops Lobster Bar</a>'], 'photo_reference': 'AW30NDzcGW0rMSgMZEaxr5ge5bdC2TJZnADmm_rir1VU0wZvP87xBk9YqyEe0RZNZ6EKYAZZgx_aAYGtb8XZqVF0_8ZnS_K3QB7r69rwQSgLQjLExStmb-T7oESUt8a45Z9pcVgZk8ZWsuHDwrdAbi4SdQEUNKr1ZwCjdjmEQpcU0bF2DbXZ', 'width': 1545}]",ChIJzQOu9Rri2IgRZ0JMfTwXpGM,"{'compound_code': '8WX7+6V Boca Raton, FL, USA', 'global_code': '76RX8WX7+6V'}",3.0,4.4,ChIJzQOu9Rri2IgRZ0JMfTwXpGM,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",751.0,"101 Plaza Real South, Boca Raton",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.3657655, 'lng': -80.113607}, 'viewport': {'northeast': {'lat': 26.3672083302915, 'lng': -80.1117919197085}, 'southwest': {'lat': 26.3645103697085, 'lng': -80.1144898802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,University Commons,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102173326348237633295"">Derek Assaf</a>'], 'photo_reference': 'AW30NDxHnvEb6PUwTe2zx9YjVGDjznv4llW7DfeA9Bu9bH3U4T4I-hXzKHpZ5KEXkvBnXZcpnxbumyvqvBCtIV13S4iIDs8uAL70lMsHgaQo1NrKApvIwCGqeFis0QkqoIZvXPqp8Zp9KwDeERGUEjIjVdaqOcC3SVHavsjW1-H5HDF-RCtD', 'width': 4032}]",ChIJyar1KA8e2YgRbPOGey6Qa5s,"{'compound_code': '9V8P+8H Boca Raton, FL, USA', 'global_code': '76RX9V8P+8H'}",,4.4,ChIJyar1KA8e2YgRbPOGey6Qa5s,GOOGLE,"['shopping_mall', 'restaurant', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",2333.0,"1400 Glades Road, Boca Raton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3160293, 'lng': -80.0757546}, 'viewport': {'northeast': {'lat': 26.3172964302915, 'lng': -80.0743956697085}, 'southwest': {'lat': 26.3145984697085, 'lng': -80.0770936302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Patio Bar & Grill,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112175167166967930769"">Steven Penniman</a>'], 'photo_reference': 'AW30NDwpJjESk6YlQGmL40fKqP5BwIxR7K5YtmkselvCDk7nMi1z5gVwI5Tmguel9k8Bbz07cmviWYPJathByMCQRZ752EyyboXRMPI2w6l1DTEfOzcTh8qitJz8qGAMQceDdfUv0-QpoJvdGC0HLC4A8QHXZVN-0jOPwVfJ3AInZ-bbvm5n', 'width': 4928}]",ChIJsUaSqWDi2IgRUmFbFYamsZc,"{'compound_code': '8W8F+CM Deerfield Beach, FL, USA', 'global_code': '76RX8W8F+CM'}",2.0,4.3,ChIJsUaSqWDi2IgRUmFbFYamsZc,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",776.0,"2096 Northeast 2nd Street, Deerfield Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.316657, 'lng': -80.076563}, 'viewport': {'northeast': {'lat': 26.31789463029151, 'lng': -80.07522346970849}, 'southwest': {'lat': 26.3151966697085, 'lng': -80.0779214302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Whale's Rib,,"[{'height': 2087, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108366556591945156759"">The Whale&#39;s Rib</a>'], 'photo_reference': 'AW30NDzMHQqm9UL-28YPL1tPsF5okDjcrofusAlCMPm9cekEJBDGwaXYqpABXDLa-plYF49YcH-OdM-j9C_O3ILIkURl6l8LETCpFgkp9GMtp-dwXPRqjW78bumdcQsz2IGwR2Yh93i2MLhMkxToOvx5jS5CK8p_CpV09l4IdstFXBtOG-Pe', 'width': 3354}]",ChIJMXZxTWfi2IgRB1dsAFPhqFE,"{'compound_code': '8W8F+M9 Deerfield Beach, FL, USA', 'global_code': '76RX8W8F+M9'}",2.0,4.5,ChIJMXZxTWfi2IgRB1dsAFPhqFE,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3474.0,"2031 Northeast 2nd Street, Deerfield Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3472877, 'lng': -80.0866259}, 'viewport': {'northeast': {'lat': 26.3485055802915, 'lng': -80.0853575197085}, 'southwest': {'lat': 26.3458076197085, 'lng': -80.0880554802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Matteo's of Boca Raton,,"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115824355047051786946"">Matteo&#39;s of Boca Raton</a>'], 'photo_reference': 'AW30NDy-JFNINKUayrE7NUKtbxpbBV_xYMY-B-NLoKqSgRMqY1XZ35XXoos7YBQQ_XBQ6jIb61puSOekjMjNu20_pwz6j2OCEW6potOQaigMBJOx10i7O7M7GasAZVb7TnEbeAUdjrqbL1U4a6RT0BENQUXi8xOlePxZNsZRTLnQPDj2HT2z', 'width': 1078}]",ChIJXaSkTAXi2IgRazhgSr_EZWI,"{'compound_code': '8WW7+W8 Boca Raton, FL, USA', 'global_code': '76RX8WW7+W8'}",3.0,2.7,ChIJXaSkTAXi2IgRazhgSr_EZWI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1042.0,"233 South Federal Highway STE 108, Boca Raton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3467962, 'lng': -80.0845318}, 'viewport': {'northeast': {'lat': 26.3481345302915, 'lng': -80.0830517197085}, 'southwest': {'lat': 26.3454365697085, 'lng': -80.0857496802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Funky Biscuit,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116300032512454150951"">The Funky Biscuit</a>'], 'photo_reference': 'AW30NDyTSH-shcE9jI6tpfrKkd9P-LunxTjPqNGfLAsvolbzLZ-BtONWmWNeZgUnpqRuMTatk5VbhRkcAAmmwj3tJknodtZUVicIfegWnr8J94qQF28qvFo02wT-C102DlFJDo7t-o4avDfTrHCnc21Po6UNE8EFevhL-6hmESuSMvXu8Dmc', 'width': 2048}]",ChIJX-dthxri2IgR7KN-_ILi2mg,"{'compound_code': '8WW8+P5 Boca Raton, FL, USA', 'global_code': '76RX8WW8+P5'}",2.0,4.6,ChIJX-dthxri2IgR7KN-_ILi2mg,GOOGLE,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",767.0,"303 Southeast Mizner Boulevard #59, Boca Raton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3135553, 'lng': -80.0815922}, 'viewport': {'northeast': {'lat': 26.3148977802915, 'lng': -80.08039856970849}, 'southwest': {'lat': 26.31219981970849, 'lng': -80.0830965302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Cove Waterfront Restaurant and Tiki Bar,,"[{'height': 2790, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113776389874261287983"">The Cove Waterfront Restaurant and Tiki Bar</a>'], 'photo_reference': 'AW30NDz2noQWt0j9MrFSfpg4E73C4I-z1k7v43sE2yt04Nuh2ztC2sYsgMocqJyubUDFzuMX4ClygMIVpOmHZPAYCWAUEkN6gE7jwlHCoo-ZsdLPCp8RkvoLZ7ZvfUF45XZxLyoGEswwkF3Gau1CBH6KHOrSYT1yszr0s_FcuR5-c7ZYRmyr', 'width': 4200}]",ChIJRxSn0mPi2IgR6_Ksvy9vdHA,"{'compound_code': '8W79+C9 Deerfield Beach, FL, USA', 'global_code': '76RX8W79+C9'}",2.0,4.1,ChIJRxSn0mPi2IgR6_Ksvy9vdHA,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2256.0,"1754 Southeast 3rd Court, Deerfield Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.283657, 'lng': -80.0834804}, 'viewport': {'northeast': {'lat': 26.2843332, 'lng': -80.08217266970848}, 'southwest': {'lat': 26.2816284, 'lng': -80.0848706302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lighthouse Point Yacht Club,,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102632545927566554649"">Maria Alexandra Ruiz Alvarez</a>'], 'photo_reference': 'AW30NDy1iaao84iVdNcCuMsxRKJ01b10cNRln5PU5CM0EruGiiKrRJjXFVr0CNO48m1DQSITQ2BHZzgtGW5NW1HwQrxQNcMRIMwjp9dJ8PYhFpsSD9XARhxNtuNMn5kbK-aVFJjMuW_cR1bcGzNTgN628eUbu7GCcZli8gWTgqmtO3F40_w3', 'width': 2048}]",ChIJ5RHrXbzi2IgRHoS23vxDKVU,"{'compound_code': '7WM8+FJ Lighthouse Point, FL, USA', 'global_code': '76RX7WM8+FJ'}",,4.6,ChIJ5RHrXbzi2IgRHoS23vxDKVU,GOOGLE,"['clothing_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",256.0,"2701 Northeast 42nd Street, Lighthouse Point",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.352742, 'lng': -80.08407869999999}, 'viewport': {'northeast': {'lat': 26.3542684802915, 'lng': -80.0825899197085}, 'southwest': {'lat': 26.3515705197085, 'lng': -80.0852878802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ruth's Chris Steak House,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114270486407292740507"">Joocheon Cha</a>'], 'photo_reference': 'AW30NDyhUrqcpoJkyc4SpujrXUVCl-boXpgxnWpj8nB1yUlYcE-hGD-o-nFkrVEr0dFC_IQpa1L7i49JHuzsyfJGdE1t3uuz2GvOi30M3MjBTWVGh_9Mdu28EegUrvMRu5dCn23w44uq_K13hF-hflNZgC56BzfXEzYWEEHRlusxdPifDdtu', 'width': 4000}]",ChIJe16LYhzi2IgROjqqpd7yk5o,"{'compound_code': '9W38+39 Boca Raton, FL, USA', 'global_code': '76RX9W38+39'}",4.0,4.4,ChIJe16LYhzi2IgROjqqpd7yk5o,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",639.0,"225 Northeast Mizner Boulevard Suite 100, Boca Raton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.31691099999999, 'lng': -80.075626}, 'viewport': {'northeast': {'lat': 26.3182863802915, 'lng': -80.0745266697085}, 'southwest': {'lat': 26.3155884197085, 'lng': -80.07722463029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Oceans 234,,"[{'height': 1368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107967220601217735845"">Oceans 234</a>'], 'photo_reference': 'AW30NDyVFUx5p-KZ8f4jTUEBWvhlXwR42HvAd5WU6fSQ1skaAJm4JuRtNFyKDlUXqZnT5jYXzerpAHR21mra0l9enLF_NQIXI5gIBz5P041510pDW11I3DQKoxBK0FdcQFtf0rTD5SxEzvfCc8uq_unW4DnUBdEU16quhgxnhaOwFu4kOK9O', 'width': 2048}]",ChIJCYNIVmfi2IgRKbgP3iSYGgU,"{'compound_code': '8W8F+QP Deerfield Beach, FL, USA', 'global_code': '76RX8W8F+QP'}",3.0,4.4,ChIJCYNIVmfi2IgRKbgP3iSYGgU,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2629.0,"234 North Ocean Drive, Deerfield Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3546703, 'lng': -80.0847162}, 'viewport': {'northeast': {'lat': 26.3563681802915, 'lng': -80.08372796970849}, 'southwest': {'lat': 26.3536702197085, 'lng': -80.0864259302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kapow Noodle Bar,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106736082806156226791"">Kapow Noodle Bar</a>'], 'photo_reference': 'AW30NDyR-YgcyFxFjqPJfKoWYETFxNSZieu7trFajjy55atvun5oTZDQf82nE0EJfLUQSwBrZ_Ad82tmrCFF9nE6m-kp83wqsPfZeLjgJm-67D0PZuEfw6kFMeDHdmbGG-0ZdmzJ8AwkAlQHrPeUU7jUizXvkhkBqmFDgvNQqRFVaWbCMiBB', 'width': 4928}]",ChIJTVPVHx3i2IgRsrmXkPajVs4,"{'compound_code': '9W38+V4 Boca Raton, FL, USA', 'global_code': '76RX9W38+V4'}",2.0,4.4,ChIJTVPVHx3i2IgRsrmXkPajVs4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",817.0,"402 Plaza Real, Boca Raton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.31487079999999, 'lng': -80.0902667}, 'viewport': {'northeast': {'lat': 26.3163572302915, 'lng': -80.08893021970849}, 'southwest': {'lat': 26.3136592697085, 'lng': -80.09162818029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tijuana Flats,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111018656907077453783"">Di</a>'], 'photo_reference': 'AW30NDwrVmf9h2_xR5Uz5yRGRF5aKhEJ46eazXpNnY5RWQuqBOkk2nFIclkqaagXOKwR5OzYDvpwUkvX5b4ZCkHrcpR2X6R_dKNNqO1nxYA195nmlvK3QCq7OTI72Ktf2gr0eGZ6sUDVYZTIZ3jrP72rmcwZARRxslhFqpNMHjk1jhX39NQO', 'width': 4608}]",ChIJQfkMyn3i2IgRNadRsoWPhpI,"{'compound_code': '8W75+WV Deerfield Beach, FL, USA', 'global_code': '76RX8W75+WV'}",1.0,4.4,ChIJQfkMyn3i2IgRNadRsoWPhpI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",438.0,"278 South Federal Highway, Deerfield Beach",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.35299310000001, 'lng': -80.08562549999999}, 'viewport': {'northeast': {'lat': 26.3543617302915, 'lng': -80.08415816970849}, 'southwest': {'lat': 26.3516637697085, 'lng': -80.08685613029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Yard House,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113486490196768602249"">Derek Maxwell</a>'], 'photo_reference': 'AW30NDzISiywpPcw82-9GQpPKGQTE_AjfrsiGWeCYYQZ38umRoq5ejAEIgqi9qaJk9EnCmyxXalAa4Ifuz8NSEfeF2xF8fvWyCvdZbgTMuqO8p_kgsezukK34dPwyDwhG3J4W5AaEzDHj8GbR0xNVYJyInLsaYIBTW0joPHwtnrblPKywIBx', 'width': 4032}]",ChIJAzDNvBzi2IgRHhHyVgqwDIg,"{'compound_code': '9W37+5P Boca Raton, FL, USA', 'global_code': '76RX9W37+5P'}",2.0,4.3,ChIJAzDNvBzi2IgRHhHyVgqwDIg,GOOGLE,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1788.0,"201 Plaza Real, Boca Raton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3683209, 'lng': -80.0864002}, 'viewport': {'northeast': {'lat': 26.3697770802915, 'lng': -80.08522711970848}, 'southwest': {'lat': 26.3670791197085, 'lng': -80.0879250802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cosa Duci Italian Bakery,,"[{'height': 1031, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118271349489615841015"">Cosa Duci Italian Bakery</a>'], 'photo_reference': 'AW30NDz1LjoQbSqwRepizAQGa5cYy9smshBcjjZN7RGkSlCK2bjq-SKP6AQOkgyjY_t9VOyvLmJ9fKSWnw74yREVq_4JJ-Vrg06yQVVec2dP8UMvrQiavoqZOFjNYNHuPK8gsYf-DvmFqnhMJ4dSWSiFZoIIFVWDuTTx-iMGj_afuiY4KFqE', 'width': 3049}]",ChIJ8eElovrh2IgRma6Sjf4lgp8,"{'compound_code': '9W97+8C Boca Raton, FL, USA', 'global_code': '76RX9W97+8C'}",2.0,4.6,ChIJ8eElovrh2IgRma6Sjf4lgp8,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",271.0,"141 Northwest 20th Street B21, Boca Raton",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.3548905, 'lng': -80.0848573}, 'viewport': {'northeast': {'lat': 26.3562351802915, 'lng': -80.08360251970849}, 'southwest': {'lat': 26.3535372197085, 'lng': -80.0863004802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Max's Grille,,"[{'height': 2099, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118001559475332208989"">Max&#39;s Grille</a>'], 'photo_reference': 'AW30NDw_UwsXAOqhHv0RTbGXIf2PljBzqvVVnWmyBHV6rYqutGc6b6we7newVz8HwbOkeQkUsVFdWlzG_RxBHBRBM9yR97qtZQYqQOF8pY2udcUpnHR2yPi6YWRgsExliR53HPFLUTyivMfGBNQKM1PrOG4h-UZdLPfDeS5aipXUvx5hMv0', 'width': 3000}]",ChIJGRIq_Rzi2IgR9X7_tE7Jwbw,"{'compound_code': '9W38+X3 Boca Raton, FL, USA', 'global_code': '76RX9W38+X3'}",2.0,4.3,ChIJGRIq_Rzi2IgR9X7_tE7Jwbw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1123.0,"404 Plaza Real, Boca Raton",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.3767516, 'lng': -80.1127234}, 'viewport': {'northeast': {'lat': 26.3782364802915, 'lng': -80.11151971970848}, 'southwest': {'lat': 26.3755385197085, 'lng': -80.1142176802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Cinemark Palace 20 and XD,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112485032947375908942"">Dennis Brand</a>'], 'photo_reference': 'AW30NDxSnK662FZ35w4Yh6SzoiouAy5ocTTHxGGRXtpr5jhl7rLHE2D_XMW65aCrxDx6HUtuZB-nXVWbpx8FTo3fR7tqto56M52E7GI1pnxpOo-wXZguTxU_J2Nek4OTkkG-SbOz1rAR-aQHPr8MeeVRgyJXuRa8awsRE10m3bYH8Mb2gELm', 'width': 3000}]",ChIJObNeOxEe2YgRpD37ojqkn2c,"{'compound_code': '9VGP+PW Boca Raton, FL, USA', 'global_code': '76RX9VGP+PW'}",,4.6,ChIJObNeOxEe2YgRpD37ojqkn2c,GOOGLE,"['movie_theater', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4182.0,"3200 Airport Road, Boca Raton",
OPERATIONAL,"{'location': {'lat': 26.36610130000001, 'lng': -80.1263977}, 'viewport': {'northeast': {'lat': 26.3674592302915, 'lng': -80.1249575197085}, 'southwest': {'lat': 26.3647612697085, 'lng': -80.12765548029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nick's New Haven Style Pizzeria & Bar,,"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'AW30NDy7npZ9nlao02UbAEZUhRmPJy7YFGtPE_fHJ5u3Rsa1hZDR1wEpL0KqCK9micj1gbld3dZkxLoef55TnAO04TCmc__mosmtzNfX6gZFbYIsmoKtdJXsIqWhkvKLcHfnKTlWH-Yho3Nur1J387UOWIlPLOeSpGFg60zgt6lk9wjzJOjn', 'width': 4000}]",ChIJCSqdGnQe2YgRy2FAFFVzF2M,"{'compound_code': '9V8F+CC Boca Raton, FL, USA', 'global_code': '76RX9V8F+CC'}",2.0,4.0,ChIJCSqdGnQe2YgRy2FAFFVzF2M,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",525.0,"2240 Northwest 19th Street #904, Boca Raton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3228245, 'lng': -80.0914231}, 'viewport': {'northeast': {'lat': 26.3242147302915, 'lng': -80.08995801970852}, 'southwest': {'lat': 26.3215167697085, 'lng': -80.09265598029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Duffy's Sports Grill,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113440453995621184986"">Barb Bee</a>'], 'photo_reference': 'AW30NDztQ9rfDjsZ8w5upj_hlncSfoVzKyBoVWexlnhWFNtaPVXn867YQcYdkURFN0knbe_pffIvMU56N9V5se2jSrpGeU-j_yham71TaY_B718PT7VvoEVEbeOOBf7eh9P3E_Dsfo6ggKjeiKfaf0wc8TjkPIJx5blhTO4c-Jn9UjYmgDem', 'width': 4032}]",ChIJa0lRoHDi2IgR1kcx8O0fzBY,"{'compound_code': '8WF5+4C Deerfield Beach, FL, USA', 'global_code': '76RX8WF5+4C'}",2.0,4.3,ChIJa0lRoHDi2IgR1kcx8O0fzBY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1543.0,"401 North Federal Highway, Deerfield Beach",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3654356, 'lng': -80.1098517}, 'viewport': {'northeast': {'lat': 26.3666810302915, 'lng': -80.10852111970848}, 'southwest': {'lat': 26.3639830697085, 'lng': -80.1112190802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Shake Shack Boca Raton,,"[{'height': 2620, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107156883369558987783"">Matthew Betts</a>'], 'photo_reference': 'AW30NDzeUgVFkKQrfvbsQcm5uX6o7FKtQ4Jm5wFSxwDkcarsmza3bbgmwME9d5UZqzxBcyAjCsPVIk6a2A1sSW3UCcXmw0O0pV_pXMhZGTE8XVnZdaZDOFC2PdcTTHmdF_o44YPgnri5ZHjnOHgpXmiD7W5x7fKF1HFsW9r-_NzoI4EmXaNn', 'width': 4656}]",ChIJt_qoMwke2YgR3MtyJsZFzmw,"{'compound_code': '9V8R+53 Boca Raton, FL, USA', 'global_code': '76RX9V8R+53'}",2.0,4.2,ChIJt_qoMwke2YgR3MtyJsZFzmw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1814.0,"1400 Glades Road, Boca Raton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.3667341, 'lng': -80.12211520000001}, 'viewport': {'northeast': {'lat': 26.3680913802915, 'lng': -80.1206654197085}, 'southwest': {'lat': 26.3653934197085, 'lng': -80.12336338029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Farmer's Table,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102147571284371597315"">Farmer&#39;s Table</a>'], 'photo_reference': 'AW30NDwgZxd6VlzLJ1BA_0_IY535Dxm0-YhdBwZQ31ypSLFd4iqOLeQe3rRONTfqC1xV2TLEr9EALC5v0B8qNFsjjgamf2XsGI7XXNrhkhNEL-IMVkDZJsFELWErMueF5h6mQAtGr_mhHxQARGdsLn7VDUCLtbCM7xV5xmGhGL7z3VOhJGo1', 'width': 2048}]",ChIJB01OlnQe2YgRlX6U_Kj-ToI,"{'compound_code': '9V8H+M5 Boca Raton, FL, USA', 'global_code': '76RX9V8H+M5'}",2.0,4.4,ChIJB01OlnQe2YgRlX6U_Kj-ToI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2960.0,"1901 North Military Trail, Boca Raton",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.346229, 'lng': -80.08529899999999}, 'viewport': {'northeast': {'lat': 26.3476247802915, 'lng': -80.08402286970849}, 'southwest': {'lat': 26.3449268197085, 'lng': -80.0867208302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Saquella Cafe,,"[{'height': 1110, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111121542106602841709"">Saquella Cafe</a>'], 'photo_reference': 'AW30NDwnKWJQKB_I0O-kLamkAHyjrMuCoC7PLoNlvdDQPtYm5qsFIgp--Hkjacy1F6NuEU4GQdyNQ5briXtX4B89fVxeY_nFhhDFPBanBke_irENRHlHt1W95w4qVinPDnB-Jbs-YjFM17wZMtF3NCvKc0zpvuBcFAUE3TFFXf0qVH-uNgwI', 'width': 2243}]",ChIJxYYsghri2IgRYkvTgUdLeao,"{'compound_code': '8WW7+FV Boca Raton, FL, USA', 'global_code': '76RX8WW7+FV'}",2.0,4.2,ChIJxYYsghri2IgRYkvTgUdLeao,GOOGLE,"['restaurant', 'bakery', 'cafe', 'food', 'store', 'point_of_interest', 'establishment']",659.0,"410 Via De Palmas, Boca Raton",{'open_now': False}
