business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
OPERATIONAL,"{'location': {'lat': 37.64924060000001, 'lng': -122.4919944}, 'viewport': {'northeast': {'lat': 37.6506602802915, 'lng': -122.4906689197085}, 'southwest': {'lat': 37.6479623197085, 'lng': -122.4933668802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Camelot Fish and Chips,{'open_now': False},"[{'height': 1889, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109849026903893201606"">Jayasimha Nuggehalli</a>'], 'photo_reference': 'AW30NDw5AYSTHjN7yeRyi8HNw7uBAZq7MOPlVlvKIVW54e-fJSXGSMc8iWgBRRfn9zEfdNF-BH6iOuAXgqXetV2plSIqQGKeWcgQZoe6MDynNlx15r0pVynpKtm34orQQum-6U3t6vv7oUejRARtpY_BrZg5t95uItQwOfXz11lOM6z4fOKb', 'width': 3321}]",ChIJK8MtVqd7j4ARTkcCOpmDyx4,"{'compound_code': 'JGX5+M6 Pacifica, CA, USA', 'global_code': '849VJGX5+M6'}",4.5,ChIJK8MtVqd7j4ARTkcCOpmDyx4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",792.0,"70 West Manor Drive, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.5996189, 'lng': -122.4994475}, 'viewport': {'northeast': {'lat': 37.60086533029151, 'lng': -122.4981153197085}, 'southwest': {'lat': 37.59816736970851, 'lng': -122.5008132802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Puerto 27 Restaurant,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113208778211453481592"">Rafael ortiz</a>'], 'photo_reference': 'AW30NDw7hIIP7Tdn2EoghDQaSwTCt6T7P6kIQpMKGsbx7lR1vmvnnoN4rwWdJD46nZspNKmPPfrWtIVdp6mgDRAHc5M9kc1JcVegXxDeQcp_c7Wb5Gg7AS5XsdPNlhhNakLDqXYHN8DoArVrrASYmDqHjAhPDn-icxFz9jJdJGmgai7T2VV5', 'width': 3264}]",ChIJearFsPR7j4AR-ijzRK3u_-w,"{'compound_code': 'HGX2+R6 Pacifica, CA, USA', 'global_code': '849VHGX2+R6'}",4.2,ChIJearFsPR7j4AR-ijzRK3u_-w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1258.0,"525 Crespi Drive, Pacifica",,
OPERATIONAL,"{'location': {'lat': 37.60944819999999, 'lng': -122.4946388}, 'viewport': {'northeast': {'lat': 37.6107027802915, 'lng': -122.4932651197085}, 'southwest': {'lat': 37.6080048197085, 'lng': -122.4959630802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Lovey's Tea Shoppe,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109832426128049373078"">Lovey&#39;s Tea Shoppe</a>'], 'photo_reference': 'AW30NDw5kwz0AaN4Qz5solF7tPtFc5iTuegULoD0lulnmlL9jHT7sI-Tuaw8uNrKVgrQ8YlG3-GL0rzN04w2cH43oVGg65ZPyxsyAJkW45KgJlqk58sYEfb9ZHAhPjDIj7kkGwks1BRd3LL5h6BNbw1p6qUAsG2j5zve5AO0lv8WyKi_G0YW', 'width': 3024}]",ChIJOaDWoYl6j4ARzUtfWKIQB0M,"{'compound_code': 'JG54+Q4 Pacifica, CA, USA', 'global_code': '849VJG54+Q4'}",4.7,ChIJOaDWoYl6j4ARzUtfWKIQB0M,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",195.0,"4430 California 1, Pacifica",,2.0
OPERATIONAL,"{'location': {'lat': 37.58867550000001, 'lng': -122.4945457}, 'viewport': {'northeast': {'lat': 37.5900477802915, 'lng': -122.4931242697085}, 'southwest': {'lat': 37.58734981970851, 'lng': -122.4958222302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Beach Monkey Organic Cafe,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114066000223902255687"">Beach Monkey Organic Cafe</a>'], 'photo_reference': 'AW30NDz3-8ui2k5dkrxRLhMzAxfjkGoTxqd-OddtpKcT-KCqimtqdmv2ZyEy20dLKeTLGKJ9FySpMbCRGQi2pgVYqK0wDZJndTf9CCchgoUXpE6PEBkEl8DA33vCDBLtDD28vWP2IhFOSsVg-pRZvW03n9kBdYiDoPXC2SbzL_d8NIZ98PSK', 'width': 960}]",ChIJJ7S6BH1wj4ARkm-4Sjh8D-g,"{'compound_code': 'HGQ4+F5 Pacifica, CA, USA', 'global_code': '849VHGQ4+F5'}",4.5,ChIJJ7S6BH1wj4ARkm-4Sjh8D-g,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",192.0,"Adobe Plaza Shopping Center, 986 Linda Mar Boulevard, Pacifica",,2.0
OPERATIONAL,"{'location': {'lat': 37.624961, 'lng': -122.488788}, 'viewport': {'northeast': {'lat': 37.62643363029149, 'lng': -122.4873419197085}, 'southwest': {'lat': 37.62373566970849, 'lng': -122.4900398802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sharp Park Restaurant,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101604334147734489484"">Chris “Vectrexer” Romero</a>'], 'photo_reference': 'AW30NDw78CmrS-d1fZIPXyvhs5HjApqijaXxuQRhAGxWZBhnppbtoas588QNKGcVqIZsXV5dr7xsGHxMbscee149wDYTRfXPGh7AileFCjGh6dMntpVYxSOIPVPcXsomnyMIQ3w-i0PJ2_A2tL6XYnq7fh_vMgEnV9o_Z6FAt6CuY9U04cx7', 'width': 4608}]",ChIJCWEaT2F6j4AR6rbh3DKcYYY,"{'compound_code': 'JGF6+XF Pacifica, CA, USA', 'global_code': '849VJGF6+XF'}",4.2,ChIJCWEaT2F6j4AR6rbh3DKcYYY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",149.0,"2600 Francisco Boulevard, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.6135688, 'lng': -122.4863271}, 'viewport': {'northeast': {'lat': 37.61491788029149, 'lng': -122.4851528697085}, 'southwest': {'lat': 37.61221991970849, 'lng': -122.4878508302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Boar's Head,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100387624718241689143"">Alex Vinogradov</a>'], 'photo_reference': 'AW30NDxR8Edf_2VSs3Me5aL8jmWr4yRZjwbNxP14prKILkz9uqMdpntpKzexWTF2wFFI4-OKwPQJ70tHkMD4m4qWAndW7nLMuoTqUA7JvZJsIq-0q_gPUPdElg7Eb0G90EiepA0n4YoaubJTjzNY4asV971AmFDptnhD8q8oI1Novxb8JTmh', 'width': 4032}]",ChIJvZljYXl7j4ARnBkgIU7aR_s,"{'compound_code': 'JG77+CF Pacifica, CA, USA', 'global_code': '849VJG77+CF'}",,ChIJvZljYXl7j4ARnBkgIU7aR_s,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Vallemar Shopping Center, 230 Reina Del Mar Avenue, Pacifica",,
OPERATIONAL,"{'location': {'lat': 37.6357907, 'lng': -122.49187}, 'viewport': {'northeast': {'lat': 37.6371884302915, 'lng': -122.4905295197085}, 'southwest': {'lat': 37.6344904697085, 'lng': -122.4932274802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Raymond's Chinese Cuisine,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104779741662121016651"">Andrey Ivanov</a>'], 'photo_reference': 'AW30NDzyqKltLkrvk9OvDHdvzyYtU2SwZCiN0gCyds1ZqYJpAEFAVcaKMqYTwqGu2ip_zPsvM_6mcQsAtJKniEN8FYb_g6-Ld5NJi-g9Rrsh7XR-207ErtqkoPAufAlAsf_UwqMB0cGGHSqisdgEEup4dQ-VNMtIrNK0IqHPhdCjwXxea99H', 'width': 4000}]",ChIJJ51Mqqp7j4AR449XaWMiWEw,"{'compound_code': 'JGP5+87 Pacifica, CA, USA', 'global_code': '849VJGP5+87'}",3.8,ChIJJ51Mqqp7j4AR449XaWMiWEw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",115.0,"1709 Palmetto Avenue, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.5837143, 'lng': -122.4757939}, 'viewport': {'northeast': {'lat': 37.5853624802915, 'lng': -122.4742220197085}, 'southwest': {'lat': 37.5826645197085, 'lng': -122.4769199802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,City Grill,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117563355546503961782"">Rick borges</a>'], 'photo_reference': 'AW30NDwBgR7qDSOm446MBpb5rdbtevMchqtRXSBaSTJi5G1-vyTxLhdMHA1LGhQ8vhg3v2vlREtWZFE0EECMYB3-EhR_IEEm8ClPrXOHWWSTvnaSVHmg-YoxjqbGDo8sdfUawdsIbwHt6L2qUviNL2pp7Z2RqBitaw9vpKnB9E2pjolWiCDN', 'width': 5312}]",ChIJvUa_WJNwj4ARlNohScJDWgk,"{'compound_code': 'HGMF+FM Pacifica, CA, USA', 'global_code': '849VHGMF+FM'}",4.0,ChIJvUa_WJNwj4ARlNohScJDWgk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",60.0,"1049 Terra Nova Boulevard, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.63579010000001, 'lng': -122.4903746}, 'viewport': {'northeast': {'lat': 37.6371893802915, 'lng': -122.4890115197085}, 'southwest': {'lat': 37.6344914197085, 'lng': -122.4917094802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taqueria Pacifica,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112546057126799566698"">Dan Trecroci</a>'], 'photo_reference': 'AW30NDwnG13JsaOIBBQqz98puCyA-R3P8JglvSa4kRIXy7oO2zkfbZJ5wsgr0b0L67v38USi_D5SrX-Ephq8tDbLz0s4O1GxL4haR_8npT-cRpWeecbWk_x63joH-V_UQmiGYBTfoVmf_qPO8ljlbdWyezIGicFn_EzIySuTiUwwg6YBtJWA', 'width': 4032}]",ChIJ3cskNVV6j4ARNigSkyy5Pik,"{'compound_code': 'JGP5+8V Pacifica, CA, USA', 'global_code': '849VJGP5+8V'}",4.5,ChIJ3cskNVV6j4ARNigSkyy5Pik,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",360.0,"1710 Francisco Boulevard, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.64974340000001, 'lng': -122.4919403}, 'viewport': {'northeast': {'lat': 37.65108488029151, 'lng': -122.4905165197085}, 'southwest': {'lat': 37.64838691970851, 'lng': -122.4932144802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Colombo's Delicatessen - Pacifica,{'open_now': False},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114801170749519908100"">Milo Conway</a>'], 'photo_reference': 'AW30NDzDUB3eMzwR0O62nb61mrQAZzPwwl4w8DN7yCdntd24mpt71YzKPjflYExkkyEGFgScCXMePHi3hRot29IvjlWUDcdJQeVncCFqBxJ2Q4hW7IKXd2FUMHXtYpSXNm5F6piqT9HwUKXL1lScdYWg44yqf6URkBkzUeTumMJHVLa4-evF', 'width': 4048}]",ChIJQV50AAp7j4ARxJpDSgAbBtU,"{'compound_code': 'JGX5+V6 Pacifica, CA, USA', 'global_code': '849VJGX5+V6'}",4.4,ChIJQV50AAp7j4ARxJpDSgAbBtU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",346.0,"484 Manor Plaza, Pacifica",,2.0
OPERATIONAL,"{'location': {'lat': 37.64958840000001, 'lng': -122.492053}, 'viewport': {'northeast': {'lat': 37.6509211802915, 'lng': -122.4905866697085}, 'southwest': {'lat': 37.64822321970851, 'lng': -122.4932846302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tam's Cuisine of China,{'open_now': False},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106266267387866497814"">Dorena G.</a>'], 'photo_reference': 'AW30NDw0lTneIrr-CU90iD4EMDlMkOHUEPp9FbOPeoTexFuPEitQDOF4yEw42w-ozXQoNUDcJ2guA8DXxlNx_ylQrrNG3OFuJGXJX0sD7BbSc4OuCxyHzf5sLf8brj-UwGsTU_ZCq64ZSpSFzeuC8KjEaonkCU1KEdm7Bn7u6NllqoNIax4U', 'width': 4080}]",ChIJ4RAt_gl7j4ARCuvM6CMWIrw,"{'compound_code': 'JGX5+R5 Pacifica, CA, USA', 'global_code': '849VJGX5+R5'}",4.1,ChIJ4RAt_gl7j4ARCuvM6CMWIrw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",177.0,"494 Manor Plaza, Pacifica",,2.0
OPERATIONAL,"{'location': {'lat': 37.6354545, 'lng': -122.4917653}, 'viewport': {'northeast': {'lat': 37.6368647302915, 'lng': -122.4905821197085}, 'southwest': {'lat': 37.63416676970851, 'lng': -122.4932800802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kitten & Pinky,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104422288212949352575"">Aa Aa</a>'], 'photo_reference': 'AW30NDwkbaUxYZTBr-obGY7y6oeq5dP6Bi31MNJtXtUb7ad9SA6JBk6E2_bLXZUoCU1ud2mjSW6hFdiemrPC9mGfFGHAserXy4njGDKth9cGJ07OXMXs2LpJufcn9tlHS25qhZ-9XaKll9PlL6peLyR0SavaJdJEOAkUI5ProVN8OBoXAWLc', 'width': 4032}]",ChIJV2b0ap97j4ARdAg2UUqierk,"{'compound_code': 'JGP5+57 Pacifica, CA, USA', 'global_code': '849VJGP5+57'}",4.6,ChIJV2b0ap97j4ARdAg2UUqierk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",77.0,"1715 Palmetto Avenue, Pacifica",,
OPERATIONAL,"{'location': {'lat': 37.6363071, 'lng': -122.4904281}, 'viewport': {'northeast': {'lat': 37.6376653302915, 'lng': -122.4889908197085}, 'southwest': {'lat': 37.6349673697085, 'lng': -122.4916887802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Buona italia caffe,{'open_now': True},"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107136468053102910613"">Janice Weikal</a>'], 'photo_reference': 'AW30NDxjnb3gjv-Y7KTalZuysRhLYBO9bgrjCub9Zh6TO-5goJuPRXWJbkk0FoOapkf5Dhnf-K4nWmzu92R5nSRIh_j5N1zvtSkD2I3Wv844YOsBmNcRr70BsI8KaynbVubbM2-JVpuhmaThKmdcNtn18u3KkLiWJuvb0yT3kF54-EBXB5Aa', 'width': 2688}]",ChIJfVAKP1t7j4AR8u0tEbnQOQc,"{'compound_code': 'JGP5+GR Pacifica, CA, USA', 'global_code': '849VJGP5+GR'}",5.0,ChIJfVAKP1t7j4AR8u0tEbnQOQc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,"1610 Francisco Boulevard, Pacifica",,
OPERATIONAL,"{'location': {'lat': 37.6496083, 'lng': -122.4903444}, 'viewport': {'northeast': {'lat': 37.6509046802915, 'lng': -122.4890683697085}, 'southwest': {'lat': 37.6482067197085, 'lng': -122.4917663302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ocean Fish Sushi & Grill,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114801170749519908100"">Milo Conway</a>'], 'photo_reference': 'AW30NDyQqrrgENi8d1DKKPoyyVlOIvFKDyNsGnFrA4LYUxfD7vERyKVcj5M5FQp24juaTL3cYyP9vjN5shg7lDfJMf1oFwtfYTViVTDN3RN99fyxmkiU_Go9Cblrn2QC6M52mXOyoxmJNEpzxzax1Qvda7S78Y0OQpaBK3-08DW00qLOxPBW', 'width': 4048}]",ChIJB6qiN6d7j4ARxe4Z21Ik5-Q,"{'compound_code': 'JGX5+RV Pacifica, CA, USA', 'global_code': '849VJGX5+RV'}",4.3,ChIJB6qiN6d7j4ARxe4Z21Ik5-Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",284.0,"455 Oceana Boulevard, Pacifica",,2.0
OPERATIONAL,"{'location': {'lat': 37.65090869999999, 'lng': -122.4916846}, 'viewport': {'northeast': {'lat': 37.65225433029149, 'lng': -122.4902946197085}, 'southwest': {'lat': 37.6495563697085, 'lng': -122.4929925802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Green Enchilada,{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106700376799313750902"">The Green Enchilada</a>'], 'photo_reference': 'AW30NDw_3JnQAy_ueDn3lOFrGCeoGp1mv8QG818WXFX3BuiT12myh2Wh8Ljts02PMmzuei2709xLPq9LE1Li5NHXzW9IviWf6AuS3rxpkibUxircMxlfzCMz0ogAf2_NeDhGJ9FUStAEgyigt4_ZyatbeC8FDWt47_ek0WAxP34qe8cOJz-Z', 'width': 1800}]",ChIJQ_QboqB7j4AR3jPelc4k8KY,"{'compound_code': 'MG25+98 Pacifica, CA, USA', 'global_code': '849VMG25+98'}",4.2,ChIJQ_QboqB7j4AR3jPelc4k8KY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",257.0,"444 Manor Plaza, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.5831738, 'lng': -122.4759046}, 'viewport': {'northeast': {'lat': 37.5846523302915, 'lng': -122.4741960197085}, 'southwest': {'lat': 37.5819543697085, 'lng': -122.4768939802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Upper Crust Deli,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104962829802266788779"">Baron Migs</a>'], 'photo_reference': 'AW30NDzPNoSe4Dy2RIuguOXBRjIffC8otHTI5NMBMf2EtN05qDvZ0X67jAcf6nWsTYHIeG4nf6v8KQmjfv7_oPu2_Sz3_hfVhwmoDoOYLKi-FTR6OMqeURWX9MyeDk128l6qIe-DJXdWTKtbLof_G0tei4LE5Jt56mWnwDWy9SKQdGiJZeG9', 'width': 4032}]",ChIJnyzuqJRwj4AR2HyJWvwIY2U,"{'compound_code': 'HGMF+7J Pacifica, CA, USA', 'global_code': '849VHGMF+7J'}",4.6,ChIJnyzuqJRwj4AR2HyJWvwIY2U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",76.0,"1023 Terra Nova Boulevard, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.58359849999999, 'lng': -122.4759393}, 'viewport': {'northeast': {'lat': 37.5849423302915, 'lng': -122.4742139197085}, 'southwest': {'lat': 37.5822443697085, 'lng': -122.4769118802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ju Fu Restaurant,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100050275086610609319"">Michael Garner</a>'], 'photo_reference': 'AW30NDwzfcGgLPIInnTdh4RpGxIS-zFnySejuq8XyJF6epwZivHhA7rgkJ2w6VPbAGOW9xNo1Jx8oOuNQMj0nWTiz_JDSqRBymfDgJPmtnsZ7mRsT_upvGjM4-IwnC8VI_Ujkx6FwXMp1I0_7gJr7adFQUSdVsrVbMzK9oId1XvSApr2qqyL', 'width': 4032}]",ChIJcbV5qJRwj4ARyK8yPQv2qg8,"{'compound_code': 'HGMF+CJ Pacifica, CA, USA', 'global_code': '849VHGMF+CJ'}",4.4,ChIJcbV5qJRwj4ARyK8yPQv2qg8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",103.0,"1045 Terra Nova Boulevard, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.6521951, 'lng': -122.4912675}, 'viewport': {'northeast': {'lat': 37.6536065302915, 'lng': -122.4899008197085}, 'southwest': {'lat': 37.6509085697085, 'lng': -122.4925987802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114801170749519908100"">Milo Conway</a>'], 'photo_reference': 'AW30NDzLJ5GboKyRYJDAgQKeOOPxEmnqVlLx_j5WmzDvTRVkagtvIOwDQH6-gM5qZG_Yk95UN8W_DGAr5n6-3iKsoM1gG-zZEeQVzkASWUVKEk9NgqqxRKrtjN7c1MWMadS6QBEGB_0fbCIu6R0EYhaMv_vPy3pEucn5R2QGLvTw25wzWIFf', 'width': 4048}]",ChIJv1QziaB7j4AREpuGumDK6u8,"{'compound_code': 'MG25+VF Pacifica, CA, USA', 'global_code': '849VMG25+VF'}",3.7,ChIJv1QziaB7j4AREpuGumDK6u8,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",740.0,"125 Monterey Road, Pacifica",,1.0
OPERATIONAL,"{'location': {'lat': 37.6483881, 'lng': -122.4905091}, 'viewport': {'northeast': {'lat': 37.6496914302915, 'lng': -122.4891281697085}, 'southwest': {'lat': 37.6469934697085, 'lng': -122.4918261302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Oasis Vietnamese Cuisine,{'open_now': False},"[{'height': 2416, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101604334147734489484"">Chris “Vectrexer” Romero</a>'], 'photo_reference': 'AW30NDzkETZBuTYbhGyyvE4JVwK_gyCxBxX7gizfxrqEL0mnqz3SBs2QeRvwizmAkc1RJriIidCb_IUMavXSthmlnHA6jyI6_i2iTtAAZPIEYBcqcB300BbF604vsTQTKb64q8l0JfYAj48R9tHgSmP7hdROId5gGBmbwnKsZ5a5je3yIuvS', 'width': 3752}]",ChIJ1xpdcaZ7j4ARVOy8i5FPZXE,"{'compound_code': 'JGX5+9Q Pacifica, CA, USA', 'global_code': '849VJGX5+9Q'}",4.2,ChIJ1xpdcaZ7j4ARVOy8i5FPZXE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",141.0,"549 Oceana Boulevard suite b, Pacifica",,2.0
OPERATIONAL,"{'location': {'lat': 37.52841859999999, 'lng': -122.5137298}, 'viewport': {'northeast': {'lat': 37.5297102302915, 'lng': -122.5124695197085}, 'southwest': {'lat': 37.5270122697085, 'lng': -122.5151674802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Odyssey Pizzeria & Cafe,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101163080574503902005"">Deborah Dash</a>'], 'photo_reference': 'AW30NDz6bbFRGnsifqcTDafXy-5a-lEL2UDbyV8UNcV0G4b0ayjwe69Wd6Gf5OhzcQlqxinSv4j24n9k71pFs5kEMInaoQ-oFLey1WhnkKCqxeXs2_7hQaH1b6M5vFeeuA8d-YRFTxYphKfC66PDfy0zZX1hGfsVeTuz55lx5hYF9Zc2z_th', 'width': 3264}]",ChIJr018p5Rxj4ARo28jIS5OKGM,"{'compound_code': 'GFHP+9G Moss Beach, CA, USA', 'global_code': '849VGFHP+9G'}",4.1,ChIJr018p5Rxj4ARo28jIS5OKGM,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",124.0,"2350 Carlos Street, Moss Beach",,1.0
OPERATIONAL,"{'location': {'lat': 37.6487285, 'lng': -122.4904452}, 'viewport': {'northeast': {'lat': 37.6500267302915, 'lng': -122.4891178197085}, 'southwest': {'lat': 37.6473287697085, 'lng': -122.4918157802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taqueria la Mordida,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105353211085924565343"">Darryl Diptee</a>'], 'photo_reference': 'AW30NDwLIQYLgeN0RoKamC2vJdtGIz1FdH0F12VEu3nb9geKmknKZUvxLSpKYwmQs2ogA13JV9-LfpFkw-0s85QM0mERz4zZRcyZ_i4HMq8I-cI9Sy8EAR6fGE9t6lA8TVK0BTCVmdQUcPlMjTwHpdRz1yd-xJzQwVoQn4BK-j6kqbLzxiYW', 'width': 1920}]",ChIJSyErFad7j4ARJfYLqp4Afdg,"{'compound_code': 'JGX5+FR Pacifica, CA, USA', 'global_code': '849VJGX5+FR'}",4.3,ChIJSyErFad7j4ARJfYLqp4Afdg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",755.0,"535 Oceana Boulevard, Pacifica",,1.0
