business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': 32.85982109999999, 'lng': -79.7969396}, 'viewport': {'northeast': {'lat': 32.8611364302915, 'lng': -79.7955587197085}, 'southwest': {'lat': 32.8584384697085, 'lng': -79.79825668029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mi Xao,"[{'height': 3492, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116547288542677220877"">Nam Ho</a>'], 'photo_reference': 'AW30NDyKBnvO_6AyWzCJZn0_KoaRnxvOGdLStaGZNH-c0gusYYOGde0FJ_tj9WQ18oL0ECDYJadTFZMrPxuC1v8URyLoczSL5UU5436lY3qyBweEYFZk6I7QdmkkmeQw5hEPcAXqVX1bEBIm3GGZbOEQGCoMo5jDvSw0GNal5qswLleg0GsC', 'width': 4656}]",ChIJR9YvsO9x_ogRzke2OmZEAas,"{'compound_code': 'V653+W6 Mount Pleasant, SC, USA', 'global_code': '8742V653+W6'}",1.0,4.6,ChIJR9YvsO9x_ogRzke2OmZEAas,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",233.0,"1055 South Carolina 41, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.855043, 'lng': -79.803747}, 'viewport': {'northeast': {'lat': 32.8563598802915, 'lng': -79.80244461970851}, 'southwest': {'lat': 32.8536619197085, 'lng': -79.80514258029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,A Dough Re Mi Pizza,"[{'height': 604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110507387290826647204"">A Dough Re Mi Pizza</a>'], 'photo_reference': 'AW30NDw4M33uXQXYDB4C4AUZjC0EiOUoqLksGhcS1RfHOMEsZrgqVPtLs0KfzGbtt5Xq8cYltr13itht_lzwGmqOD2HZdchJ6kzjcuDNyLjJgFbe9ssf9N1lCFKr1gfs5CP0QPe4d9L4ZfBLikrcJvM8DOT0KcABfCe1bwtUQ56uphSlxiou', 'width': 1072}]",ChIJbViwimw5rIkRQ__QH8iCZh4,"{'compound_code': 'V54W+2G Mount Pleasant, SC, USA', 'global_code': '8742V54W+2G'}",1.0,4.2,ChIJbViwimw5rIkRQ__QH8iCZh4,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",294.0,"2700 North Highway 17 #100, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8549376, 'lng': -79.8033547}, 'viewport': {'northeast': {'lat': 32.8561465302915, 'lng': -79.80189526970851}, 'southwest': {'lat': 32.8534485697085, 'lng': -79.80459323029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Golden Bowl,"[{'height': 3380, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114225266225934678476"">Charles Shoemaker</a>'], 'photo_reference': 'AW30NDzOtYXiLiezIAgyoY5d-4_orCOGEQq-Rk3hRZ3wkCSa5NeQ3ZNj4nNQXKGAuNMt3VowylrN273WCLMpfH7SLDXhnDml4TifjAVNlcSyPWdRVWHUUOmBgBwRdR7Fb8_Jp0LsLg46c4svP1lBbSoGjHpCdAwlqbEm7azZF1CtJhhRGeg6', 'width': 2615}]",ChIJK-it5ZFt_ogRTsqhwpelO-c,"{'compound_code': 'V53W+XM Mount Pleasant, SC, USA', 'global_code': '8742V53W+XM'}",1.0,4.3,ChIJK-it5ZFt_ogRTsqhwpelO-c,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",212.0,"2700 North Highway 17, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8549301, 'lng': -79.8033371}, 'viewport': {'northeast': {'lat': 32.8563116302915, 'lng': -79.80220586970849}, 'southwest': {'lat': 32.8536136697085, 'lng': -79.80490383029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Bailey's Pub,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101021301616020458198"">Bailey&#39;s Pub</a>'], 'photo_reference': 'AW30NDxbYVpVRBz6HqcW8jg0IObDf1lUZ1JW0LjhVdcEeD4ZTQKEo9WmuutLJIHYs19LiDbnqCGQejGqpicMl4ZY5UQ-cXaYK-Cb4Qv9Y3qCNZx0dALxX6dS8-8oUx0ksKVVtyI-rLHqmVHJLrd_tcQRtZLUZ_NtWo30lgE3bSFgqzx9yI02', 'width': 3000}]",ChIJWY4DRJJt_ogRAUYn-kC0EDg,"{'compound_code': 'V53W+XM Mount Pleasant, SC, USA', 'global_code': '8742V53W+XM'}",2.0,4.5,ChIJWY4DRJJt_ogRAUYn-kC0EDg,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",263.0,"2700 North Highway 17 c120, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8614384, 'lng': -79.9082524}, 'viewport': {'northeast': {'lat': 32.86291733029149, 'lng': -79.90695396970848}, 'southwest': {'lat': 32.8602193697085, 'lng': -79.90965193029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ristorante LIDI,"[{'height': 2800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115690270464300805987"">Ristorante LIDI</a>'], 'photo_reference': 'AW30NDxd0AQrk7T0rtQ2Eg8EdzVXGVfOoHRN3ujDZb6ykHp2SgwNP5abnyw3Ztt2bx4oT06Dyku1iZLufGR5xraMsMGxOTrbYklLdxBOybFMlFVedq_3Y35q8dFh5eAfMPwd3VIMkNoX4I5zGcYey8O_4Ucjp5pTvmYsgUOH-scmW2jdkEH9', 'width': 3960}]",ChIJz_jMVeVv_ogR5dVUOkNnOSc,"{'compound_code': 'V36R+HM Daniel Island, Charleston, SC, USA', 'global_code': '8742V36R+HM'}",2.0,4.0,ChIJz_jMVeVv_ogR5dVUOkNnOSc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",285.0,"901 Island Park Drive, Daniel Island",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8400008, 'lng': -79.854916}, 'viewport': {'northeast': {'lat': 32.8414621302915, 'lng': -79.8535646697085}, 'southwest': {'lat': 32.8387641697085, 'lng': -79.85626263029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Main Squeeze,"[{'height': 579, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106034289495908951084"">The Main Squeeze</a>'], 'photo_reference': 'AW30NDzthdu1NgarMEu_I8_f58kXXayaRBMi-H73c6wXF13n2-fwfYdlj5WaAHCSn3UQf1OC2qjajVbCuqc8yNTlHuiTJ0lv8HOb_bxziQVtz2wVR9qls140tt0kCQJleXhcj5aP9DlezMlKJUTLVZQy45KnfOmLIydU3InjOYHwJrUSoQrf', 'width': 326}]",ChIJxcKc_Ntx_ogRBeFYSKMSbRA,"{'compound_code': 'R4RW+22 Mount Pleasant, SC, USA', 'global_code': '8742R4RW+22'}",,4.6,ChIJxcKc_Ntx_ogRBeFYSKMSbRA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",90.0,"656 Long Point Road Unit C, Mount Pleasant",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 32.863632, 'lng': -79.78632999999999}, 'viewport': {'northeast': {'lat': 32.86504153029149, 'lng': -79.7849135697085}, 'southwest': {'lat': 32.86234356970849, 'lng': -79.78761153029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111281887005104695683"">James Cook</a>'], 'photo_reference': 'AW30NDyFrH0GGs2BMPz02TyInN5cuiZ1O9Gsh3LPTGwpG-2XFtUs5jrh3NDZ4G5jvaoTgGfQNihprt_RHzXJjL46bZQPYcFVC9Vpjzfo3gMRPdTtmhoATuaYsmQuePPws8Y39OAyJbbWOqi5Gd78Hz7TuWS1oqJ4BNUrwiRFTyG0a8Gn77jq', 'width': 5312}]",ChIJP9V6PaBt_ogRVOFunmtYJgA,"{'compound_code': 'V677+FF Mount Pleasant, SC, USA', 'global_code': '8742V677+FF'}",2.0,4.1,ChIJP9V6PaBt_ogRVOFunmtYJgA,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",355.0,"3051 Ironclad Alley, Mount Pleasant",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 32.8630212, 'lng': -79.7857531}, 'viewport': {'northeast': {'lat': 32.8644034302915, 'lng': -79.7842897697085}, 'southwest': {'lat': 32.8617054697085, 'lng': -79.7869877302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wasabi of Mount Pleasant,"[{'height': 2697, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108715078108737755494"">Evan Guthrie</a>'], 'photo_reference': 'AW30NDzKzkrf5gFldiIZItE_9TC0xxq8oIlaVbMacqZTgjtE7ZpUuRRB4paPu91Jw3duzBgjbSBYnAF7Zht0VE1CPqrklR5ZscSeiuJuXJrrY19COAWPpk-qR0nozX8yra6pk_2k8GVV6xmEdkAkGVQMi5tDkOQgC1jn9eT2aDlZGmPev845', 'width': 3586}]",ChIJZQHcBaBt_ogRzsTU4VBNuhw,"{'compound_code': 'V677+6M Mount Pleasant, SC, USA', 'global_code': '8742V677+6M'}",2.0,4.3,ChIJZQHcBaBt_ogRzsTU4VBNuhw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",355.0,"1121 Oakland Market Road Suite P, Mount Pleasant",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 32.8625618, 'lng': -79.7853323}, 'viewport': {'northeast': {'lat': 32.8639691302915, 'lng': -79.78391016970848}, 'southwest': {'lat': 32.86127116970851, 'lng': -79.7866081302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tropical Smoothie Cafe,"[{'height': 1164, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111507153044258997872"">Tropical Smoothie Cafe</a>'], 'photo_reference': 'AW30NDyX9IXL99lBr0hBuYguH241kR34Aq9oFHYwI083_24z0I0QLmxm-XYz8npfokxgrCelQu6XeYBskYc4Hm3zurNQUN5sg26Hg_bYfFHapDzSENHSVX_6NxVPSZFdfOZV0026bLRWZtRMWZH6RKV5-YBG4LnmmQh6pV31ONquuPXMeBhI', 'width': 1900}]",ChIJ6x9h-J9t_ogRwMRYQFgJpOk,"{'compound_code': 'V677+2V Mount Pleasant, SC, USA', 'global_code': '8742V677+2V'}",1.0,4.2,ChIJ6x9h-J9t_ogRwMRYQFgJpOk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",133.0,"1165 Oakland Market Road, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8394792, 'lng': -79.8578848}, 'viewport': {'northeast': {'lat': 32.8409454802915, 'lng': -79.8565174697085}, 'southwest': {'lat': 32.8382475197085, 'lng': -79.85921543029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Verde,"[{'height': 619, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102576897663333144358"">Verde</a>'], 'photo_reference': 'AW30NDxfKqK3QTgJDoRK1DtaV5Do6e3VVMeDxW0YsbdiYHmAsr2KrIGmS3N3Dv6jm7dlilYgmTpNRWLfrZo_8AZegAUC7EtjTG8gqOYj8UBcXyIziXdIMHyzjqQynulSvFyCdsgoXzlCDifVXTvuRhkcjokIMl6DIUEE_9TkrtawpiOcXfyz', 'width': 640}]",ChIJ5bKJ9dtx_ogRC2LndtxGrNM,"{'compound_code': 'R4QR+QR Mount Pleasant, SC, USA', 'global_code': '8742R4QR+QR'}",2.0,4.2,ChIJ5bKJ9dtx_ogRC2LndtxGrNM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",145.0,"616-A Long Point Road, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8394062, 'lng': -79.8583754}, 'viewport': {'northeast': {'lat': 32.8407846302915, 'lng': -79.8571491197085}, 'southwest': {'lat': 32.8380866697085, 'lng': -79.8598470802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Another Broken Egg Cafe,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116777971848263346291"">Angela Bridges</a>'], 'photo_reference': 'AW30NDzBgkgMC9HpZk8ZxkydYh82512cenk8TAzicd-et53sV3Wr4K6uBOUNbBSckZunReTpaaWSog8QeIlcM98SXu1XkJW5P9JgBvEoczl4ZsPG-2IYk6_83DBbC6967h30zn2P_yF9tdEQVo0VkO8E25Tf8ap8gn8qXqpXtJRRojgQYbXP', 'width': 4032}]",ChIJ8fwc7dtx_ogRs9YnN4Oapwg,"{'compound_code': 'R4QR+QJ Mount Pleasant, SC, USA', 'global_code': '8742R4QR+QJ'}",2.0,4.3,ChIJ8fwc7dtx_ogRs9YnN4Oapwg,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",743.0,"608 Long Point Road Unit A, Mount Pleasant",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 32.8278367, 'lng': -79.835408}, 'viewport': {'northeast': {'lat': 32.8291279302915, 'lng': -79.83415976970849}, 'southwest': {'lat': 32.8264299697085, 'lng': -79.8368577302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,IHOP,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104995846209953790989"">marksjetski</a>'], 'photo_reference': 'AW30NDznc0C46Xehcb2WgOr5132BUHVw3lij3tWHBEpTYzDWVpvPQSgV8fN35tsKNkgQtHLd_w_o3FcLy-0wIFU_fHLtz3c7IiIG-WxPwOuiIE1OkrSE7aviNEm8dSRrWUcj0envs6sF8SX6VxkTDOMzfUutMs_ll3spplSw483VqCfgjozD', 'width': 4160}]",ChIJN6vZ__Nx_ogRB7Yns22lvr4,"{'compound_code': 'R5H7+4R Mount Pleasant, SC, USA', 'global_code': '8742R5H7+4R'}",1.0,4.1,ChIJN6vZ__Nx_ogRB7Yns22lvr4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1657.0,"1787 North Highway 17, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8399682, 'lng': -79.8182415}, 'viewport': {'northeast': {'lat': 32.8413791302915, 'lng': -79.8169561197085}, 'southwest': {'lat': 32.8386811697085, 'lng': -79.8196540802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,Circle K,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101126481757448723020"">Glenn Hanna</a>'], 'photo_reference': 'AW30NDzSUqyLZXJSHdksTG7CslP3cVanBGUKwM5im5EkCLcxMdtVesb_S1VvHg2y6ZILg1TknJewB1o6GVmVvzRNZFghQHz6WD_RJKawZ1lxdk6lUr5WlbSbyW0bQ-YpMmn0sOe7BMpdgsHKnfnkPqdxFmCTixqfzVr3zBJLMCZ7tKaWzv0', 'width': 4032}]",ChIJZUJogghy_ogRxaCOLAz89qo,"{'compound_code': 'R5QJ+XP Mount Pleasant, SC, USA', 'global_code': '8742R5QJ+XP'}",1.0,2.1,ChIJZUJogghy_ogRxaCOLAz89qo,GOOGLE,"['convenience_store', 'gas_station', 'atm', 'finance', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",14.0,"2171 North Highway 17, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8406661, 'lng': -79.85526349999999}, 'viewport': {'northeast': {'lat': 32.8421059302915, 'lng': -79.8539544697085}, 'southwest': {'lat': 32.8394079697085, 'lng': -79.8566524302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McAlister's Deli,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112132875632320808190"">McAlister&#39;s Deli</a>'], 'photo_reference': 'AW30NDyduy42SFPNyTSpqLXDyQ6Gor4cbYDakRQC8wbFreAEpZcqWJjfrX7w2eAhu1fdeCYzqL2-d2uLthvmm3-50H96yxzaub5F8Y8bNZYrM3nplQ_3XOaeXz6JckgAI89JxOJR5fmgwuNdUQWphVvUm5FYgjelCEtXmxSKnk-KvHmXAxAW', 'width': 1000}]",ChIJWz5HKtxx_ogR2v5JLrlokbA,"{'compound_code': 'R4RV+7V Mount Pleasant, SC, USA', 'global_code': '8742R4RV+7V'}",2.0,4.0,ChIJWz5HKtxx_ogR2v5JLrlokbA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",305.0,"644-A Long Point Road, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.836612, 'lng': -79.821867}, 'viewport': {'northeast': {'lat': 32.8376852802915, 'lng': -79.82003871970849}, 'southwest': {'lat': 32.8349873197085, 'lng': -79.8227366802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,SOL Mt. Pleasant,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102106390646050052854"">Vicki Ayers</a>'], 'photo_reference': 'AW30NDw75YJz8e0sn4xfzACjhyUq4U5YljWvDQVI5gRVxwDlJqSqdi1ptEaPe2dtMjCnKKe3WeEudIgIJQrIfS8jOI4XwMUpoRq14XnOGpu2138V5NQlYW1B2xKLZ-IGCjTp9FuKECDg94N5eSACuMT4_JTqdL0KE6eFCSFJhcjafRjOeOnL', 'width': 5312}]",ChIJn905NwRy_ogRzgH_fECec0c,"{'compound_code': 'R5PH+J7 Mount Pleasant, SC, USA', 'global_code': '8742R5PH+J7'}",2.0,4.4,ChIJn905NwRy_ogRzgH_fECec0c,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1166.0,"1101 Stockade Lane, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.8355556, 'lng': -79.87361109999999}, 'viewport': {'northeast': {'lat': 32.8369141302915, 'lng': -79.87246416970848}, 'southwest': {'lat': 32.8342161697085, 'lng': -79.8751621302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ghost Monkey Brewery,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102539516536062862776"">Ghost Monkey Brewery</a>'], 'photo_reference': 'AW30NDzpblcCbVfnD41U_dypa87KvdPHk-nun6IwetWWG5OZWMnwAr2yCLw04KO4N1bhhna3rjvQ9raiX_DuWFMdXzwsEq0xBcTC1FxAmfOXpGsxEgKjVcSC7NjRLJGSjUaajbGCRM04MIWm6lP6y_f50OOVWg84IdmEOZEN6tqnXTWLnpPn', 'width': 1647}]",ChIJO5hxRc1x_ogRra9PY1hWTfk,"{'compound_code': 'R4PG+6H Mount Pleasant, SC, USA', 'global_code': '8742R4PG+6H'}",,4.7,ChIJO5hxRc1x_ogRra9PY1hWTfk,GOOGLE,"['liquor_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",279.0,"522 Wando Lane, Mount Pleasant",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 32.9588037, 'lng': -79.9381026}, 'viewport': {'northeast': {'lat': 32.96032933029149, 'lng': -79.93671931970849}, 'southwest': {'lat': 32.9576313697085, 'lng': -79.9394172802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Redbank Club,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114180238090233116215"">Mike Diamond</a>'], 'photo_reference': 'AW30NDyLglbSCUOatfOxFDt9GbtHutUHMQLU_TQg5WZxWCG_i-4RtCIe_W_S-vPZ19KZ8_RKDAjGEcDeR9l3mpA8ZiffXqM5WXvO1JzaQu6vq2BG3fltOwHaoqOqqjPfkdp5Z3A66EjcgQQZdj8piw07TWZk7sEX40X1fq9Y8kWCKg9gHmHn', 'width': 4048}]",ChIJ53Sr8BNm_ogR2Lh3YVbqUf0,"{'compound_code': 'X356+GQ Goose Creek, SC, USA', 'global_code': '8742X356+GQ'}",1.0,4.1,ChIJ53Sr8BNm_ogR2Lh3YVbqUf0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",106.0,"2316 Red Bank Road, Goose Creek",{'open_now': False},
OPERATIONAL,"{'location': {'lat': 32.8625402, 'lng': -79.90392109999999}, 'viewport': {'northeast': {'lat': 32.8639503802915, 'lng': -79.9026454697085}, 'southwest': {'lat': 32.8612524197085, 'lng': -79.90534343029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dragon Palace Chinese Bistro,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107035427955980496884"">Bogdan Dusa</a>'], 'photo_reference': 'AW30NDwLECx2vP_S6TyeDSTQ5FZkMKt5F2ZsMmF92UOzDlholIaJTntflmwrXb-fhERbKOpez3mJVdWEv0Wl1frLD8A76fmehfOh1J5jKIAAuVY9q9L5w-i1rczZ8cTjJmN3ROQvCBmOD8_pz8r2kjXJmA_VynpjutaU1sl3jC08pS5E2xcx', 'width': 4080}]",ChIJN44sI-9v_ogR3ShHqjCx5EU,"{'compound_code': 'V37W+2C Daniel Island, Charleston, SC, USA', 'global_code': '8742V37W+2C'}",2.0,4.3,ChIJN44sI-9v_ogR3ShHqjCx5EU,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",254.0,"162 Seven Farms Drive, Daniel Island",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.829889, 'lng': -79.832781}, 'viewport': {'northeast': {'lat': 32.8312225802915, 'lng': -79.8315644697085}, 'southwest': {'lat': 32.8285246197085, 'lng': -79.8342624302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,TGI Fridays,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110215779197078574647"">TGI Fridays</a>'], 'photo_reference': 'AW30NDxTy-tK-J8ih7rj8uqX2QxyPq3M70oYshq3XmHATH7bjn3WlCrEY8D-_PnxUyhDSc246O3qDaRZE4i96MXZJ7NI89wPXbfgH4-_vRK3cUJ-8WT0dMR-skBfr43ANb6wX3g13_wg3h3EuDIAa6V11tAGUHCCApPuyXHVWuZoqsOZi1vz', 'width': 2048}]",ChIJAXzDUvZx_ogR5V2pvxJDY9w,"{'compound_code': 'R5H8+XV Mount Pleasant, SC, USA', 'global_code': '8742R5H8+XV'}",2.0,4.0,ChIJAXzDUvZx_ogR5V2pvxJDY9w,GOOGLE,"['restaurant', 'meal_takeaway', 'bar', 'food', 'point_of_interest', 'establishment']",1427.0,"1835 North Highway 17, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.84106649999999, 'lng': -79.8594111}, 'viewport': {'northeast': {'lat': 32.84239493029149, 'lng': -79.8579723697085}, 'southwest': {'lat': 32.83969696970849, 'lng': -79.86067033029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Waffle House,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109006320573194924159"">Christopher McCormick</a>'], 'photo_reference': 'AW30NDxqFN4nI7TNvhf6E9LeI2cxWyTeZRPVnrNDVEjSRxvTnQsB2_UMNye8GzjMD62hyCKSTXnjzGLS83TMxEM8FBpRBwbYNFeFq0-WDq5CMeg4zDysl2JpWgj69OaSTnyr-qby2wm3jtubFJU6Fxv7A_MWcY0a3jK3rCYLqaES0BkjZu1g', 'width': 5312}]",ChIJq2QZYdlx_ogR-vBW976oKUE,"{'compound_code': 'R4RR+C6 Mount Pleasant, SC, USA', 'global_code': '8742R4RR+C6'}",1.0,4.2,ChIJq2QZYdlx_ogR-vBW976oKUE,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",919.0,"609 Long Point Road, Mount Pleasant",{'open_now': True},
OPERATIONAL,"{'location': {'lat': 32.83124129999999, 'lng': -79.8298396}, 'viewport': {'northeast': {'lat': 32.83271093029149, 'lng': -79.82857636970849}, 'southwest': {'lat': 32.83001296970849, 'lng': -79.8312743302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,P.F. Chang's,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100388890024064764322"">Anthony Raynor</a>'], 'photo_reference': 'AW30NDw3g57iTTCnE5GxeAsLWrP24MmEBhF1gyK0lZyc1m6cL1MQF3IBL5b6c9e6eAOPlp6TW6bgIrTJYxhtVjJg2OvWGBBJhXBCm0mE9QXP19qCpy_Hht9s0g7mxI1MhsQAERJ9IyyxOaWEGw3posfhYIJg1xY91DeJHWpee4pttVUVDveB', 'width': 3744}]",ChIJ8eR_Gh1y_ogRjGX7WwQA0Us,"{'compound_code': 'R5JC+F3 Mount Pleasant, SC, USA', 'global_code': '8742R5JC+F3'}",2.0,4.2,ChIJ8eR_Gh1y_ogRjGX7WwQA0Us,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1196.0,"1885 North Highway 17, Mount Pleasant",{'open_now': True},
